Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
1015,Precinct,Detractor,6898056,0,no one seemed to know anything about how to make my phone work for me went into best buy five times and my problem with the piece of junk that was sold to my husband were never fixed am returning the phone which failed me every time needed it on monday was tired of constantly taking the phone intobest buy to be fixed only to have it not work at all the minute got home nobody seemed to know how to fix the problem even the samsung socalled expert im sick of making appointments and spending time on the senior services van and to get the damn thing fixed only to have it fail me when needed it and could have died of hypothermia because the damn phone did not work only to have no cell phone while was traveling im sick of it im taking the damn thing back and will go get an iphone from att and in when bought my mac from best buy was sold geek squad year long service when the gook squad knew nothing about macs and noone told me could get the same service from apple support for free with my mac am totally disgusted with best buy and it is not the fault of the poor people who work for youit is best buys fault,"No one seemed to know anything about how to make my phone work for me, I went into Best Buy five times and my problem with the piece of junk that was sold to my husband were never fixed . I am returning the phone which failed me every time I needed it on Monday . I was tired of constantly taking the phone intoBest Buy to be fixed, only to have it not work at all the minute I got home! Nobody seemed to know how to fix the problem, even the Samsung so-called expert! I'm sick of making appointments and spending time on the senior services van and to get the damn thing fixed, only to have it fail me when I needed it and could have died of hypothermia because the damn phone did not work! Only to have no cell phone while I was traveling! I'm sick of it! I'm taking the damn thing back and will go get an iPhone from AT & T! And in 2012 when I bought my Mac from Best Buy, I was sold a Geek Squad year long service, when the Gook Squad knew nothing about Macs and no-one told me I could get the same service from Apple Support for free with my Mac! I am totally disgusted with Best Buy! And it is not the fault of the poor people who work for you--it is Best Buy's fault!",0.0123376623376623,0.5033008658008659,the giik sauafd cannot possibly know all of the variety of electronic devices that you sell and they are not educated to do so they are only there to charge people who are ignorant of the services they need and re entitled to by their purchase of their money best buy is never place would ever go to buy phone or computer again,The Giik Sauafd cannot possibly know all of the variety of electronic devices that you sell and they are not educated to do so . They are only there to charge people who are ignorant of the services they need and re entitled to by their purchase of their money . Best Buy is never a place I would ever go to buy a phone or computer again!,0.3333333333333333,0.7666666666666666
254,Precinct,Detractor,6897861,0,even though my computer is faster im still unable to retrieve all my emails,Even though my computer is faster I'm still unable to retrieve all my emails.,-0.5,0.5,tried several times to get assistance over phone which was time consuming and could not get assistance after calling store directly and explained situation finally got assistance,Tried several times to get assistance over phone which was time consuming and could not get assistance . After calling store directly and explained situation finally got assistance.,0.0333333333333333,0.4666666666666666
385,Precinct,Detractor,6897098,0,even though no one in ever in the area you cant make an appointment to get service appointment the person who helped me was good but we were never given call when the new device came in we had to keep calling to try to get the store they rarely pick up and we had to deal with the national phone center when we finally got through to the store to confirm that the phone was in days after it was supposed to be in we were told we had to make an appointment online to get it made an appointment online but had to create best buy online account when created the account the appointment had disappeared even though before had the account it said the day and time were scheduled when we got the new iphone there was no box or anything just phone they didnt even move the sim card from the old phone to the new phone so the phone was useless we had to drive back to the store to get the sim card from the old phone before it was sent off,"Even though no one in ever in the area you can't make an appointment to get a service appointment . the person who helped me was good but we were never given a call when the new device came in, we had to keep calling to try to get the store (they rarely pick up) and we had to deal with the national phone center . When we finally got through to the store to confirm that the phone was in (days after it was supposed to be in) we were told we had to make an appointment online to get it . I made an appointment online but had to create a Best Buy online account . When I created the account the appointment I had disappeared even though before I had the account it said the day and time were scheduled . When we got the new iPhone there was no box or anything - just a phone . They didn't even move the sim card from the old phone to the new phone so the phone was useless . we had to drive back to the store to get the sim card from the old phone before it was sent off.",0.1674242424242424,0.4053030303030303,xyxyxz,xyxyxz,0.0,0.0
542,Autotech,Detractor,6897001,0,got my car back up camera installed payed whatever they quoted me on day of installation was the first one in the install bay but later on see two other cars before me being worked on when my appt time was before theirs and then the installer said oh that price is wrong its something forgot home much he said its supposed to be and that we can pay the later umm what already payed for what they said how much it would cost mean the installer was nice but just didnt get why he was saying you can pay me the later and my two hour what they said it would take took like hours,Got my car back up camera installed . Payed whatever they quoted me on . Day of installation i was the first one in the install bay but later on see two other cars before me being worked on when my appt time was before theirs . And then the installer said oh that price is wrong its something I forgot home much he said its supposed to be . And that we can pay the $50 later . Umm what? I already payed for what they said how much it would cost . I mean the installer was nice but i just didnt get why he was saying you can pay me the $50 later . And my two hour what they said it would take took like 4 hours,0.0284090909090909,0.3359848484848485,wish they would have told me it would take more than hours,I wish they would have told me it would take more than 2 hours,0.5,0.5
596,Precinct,Detractor,6896522,0,brought in my computer yo be cleaned and came back super slow,Brought in my computer yo be cleaned and came back super slow.,0.011111111111111,0.3555555555555555,explained before computer came back super slower than dropped it off,"Explained before, computer came back super slower than I dropped it off.",0.1666666666666666,0.3333333333333333
2509,Precinct,Detractor,6896271,0,brought chrome book to get fixed the screen was not working tested it right before leaving the next day the computer has problems again and shuts itself off seems like the testing is done for minute and not really tested to make sure issue happen again had the same experience last year with different laptop now have to bring it in again and another couple of week without the chrome book,"Brought a chrome book to get fixed . The screen was not working . I tested it right before leaving, the next day the computer has problems again and shuts itself off . Seems like the testing is done for a minute and not really tested to make sure issue doesn ’ t happen again . I had the same experience last year with a different laptop . Now I I have to bring it in again and another couple of week without the chrome book",0.0982142857142857,0.3270337301587301,chromebook worked for couple of minutes issue is still there and now an inconvenience to return to get it fixed again,Chromebook worked for a couple of minutes . Issue is still there and now it ’ s an inconvenience to return to get it fixed again.,0.1,0.2
460,Precinct,Detractor,6895827,0,service at store was fine howver received an email or text indicating an appointment at my home to fix problem never made this apointment did not have an order number but was put on hold for more minutes finally hung up national operators bad idea,"service at store was fine .. Howver, I received an email or text indicating an appointment at my home to fix a problem .. I never made this apointment I did not have an order number but was put on hold for more then20 minutes i finally hung up .. National operators bad idea.",0.0541666666666667,0.6666666666666666,phone service terrible regarding my noexisting home appointment,phone service terrible regarding my noexisting home appointment,-1.0,1.0
217,Precinct,Detractor,6895232,0,none of the data from my old hard drive was transferred to the new drive,None of the data from my old hard drive was transferred to the new drive,-0.0184343434343434,0.3987373737373738,had new hard drive installed stressed the thing to transfer to the new hard drive this was not done have made follow up appointment,I had a new hard drive installed . I stressed the thing to transfer to the new hard drive . This was not done . I have made a follow up appointment.,-0.0776515151515151,0.4981060606060605
2653,Precinct,Detractor,6894715,0,brought my computer in because the hard drive wouldnt load it would go on then stop geek squad said they would do diagnostic to let me know what was wrong they called and said they couldnt get it to start either and said it was probably the mother board they couldnt tell me why it wouldnt start they guessed it was the mother board brought the computer home and was able to get it up and running thats what im using now to write this review,I brought my computer in because the hard drive wouldn't load . It would go on then stop . Geek Squad said they would do a diagnostic to let me know what was wrong . They called and said they couldn't get it to start either and said it was PROBABLY the mother board . They couldn't tell me why it wouldn't start . They guessed it was the mother board . I brought the computer home and was able to get it up and running . That's what I'm using now to write this review.,-0.0972222222222222,0.6888888888888888,xyxyxz,xyxyxz,0.0,0.0
448,Precinct,Detractor,6894050,0,had to go back times in order to resolve problem when went back to pkup laptop no one would assist mehad an appointment then when was leaving three men standing at door who asked for help and told me to just wait hassled me at the door and told me in surly way tohave nice day and laughed they were in their am mid and was in boot hobbling from foot surgery left crying after days called and made another appt to pkup laptop when got there they told me what had to be done it was not fixed and got no call they could have called we could have discussed it over the phone and then picked it up thereby saving me worthless trip now new hard drive was put in at cost to me went home and could not get into any web browsers tried to reup my favorites because all was lost at installation another appt and trip to store would like to have that job where you do the minimum do not apprise the customer of situation or options and not be held accountable also two people called at this location were rude to me on the phone,"I had to go back 5 times in order to resolve problem . When I went back to pkup laptop, no one would assist me (had an appointment). Then when I was leaving three men standing at door who I asked for help and told me to just wait, Hassled me at the door and told me in a surly way to"" have a nice day"" and laughed . They were in their 30s I am mid 70s and was in a boot hobbling from foot surgery . I left crying . After 2 days I called and made another appt to pkup laptop . When I got there, they told me what had to be done, it was not fixed and I got no call . They could have called, we could have discussed it over the phone and then picked it up . Thereby saving me a worthless trip . Now a new hard drive was put in at cost to me, I went home and I could not get into any web browsers . I tried to reup my favorites, because all was lost at installation . Another appt and trip to store . I would like to have that job . Where you do the minimum, do not apprise the customer of situation or options, and not be held accountable . Also, two people I called at this location, were RUDE to me on the phone.",-0.0171085858585858,0.3746843434343434,some of the young men were polite and tried to help most were doing their job by wrote no eye contact as little conversation as possible and tried to shove me out no no one was waiting and store was not busy and there were other guys that could have helped someone if there was anyone not very good experience still have to go back laptop is still not working you tell me should buy my new computer there we have bought computers tvs refrigerator and sound system there so much for sticking by loyal customers be sure to let me know if anything is done about any of this,"Some of the young men were polite and tried to help . Most were doing their job by wrote . No eye contact, as little conversation as possible and tried to shove me out . No no one was waiting and store was not busy and there were 3 other guys that could have helped someone IF there was anyone . Not a very good experience . I still have to go back . Laptop is still not working . You tell me should I buy my new computer there? We have bought 2 computers 4 TV's a Refrigerator and sound system there . So much for sticking by loyal customers . Be sure to let me know if anything is done about any of this.",0.1183050923435538,0.4856389337158568
453,Precinct,Detractor,6893465,0,despite having an appointment and checking in no one even acknowledged me or talked to me when they finally called me they said whoever checked me in checked me in at even though was on the screen and it said,"Despite having an appointment and checking in, no one even acknowledged me or talked to me . When they finally called me they said whoever checked me in checked me in at 140 even though I was on the screen and it said 1240.",0.0,1.0,xyxyxz,xyxyxz,0.0,0.0
1400,Precinct,Detractor,6892946,0,came to best buy to get my screen protector replaced was told to wait for gentleman at samsung there who was really good at the zagg glass fusion ones as was waiting for him to finish up with the customer ahead of me another gentleman walked up from different area and called over two gentlemen from geek squad came over to the cell phone area and took me over to geeksquad to do it the first one they screwed up the store only had in stock the second one at first glance thought was fine but it was sideways too much leaving the bottom corner of my screen exposed into the area where type on my keyboard it immediately began falling off as soon as left we ended up driving to henrietta instead to get new one redone there since they had them in stock and they did it amazing in the first application the person who helped me there should be in charge of teaching everyone how to do them because it is the best screen protector application have ever had on any device ever it was nice that the geek squad guys wanted to help but if theyre not confident in their ability to do it they need to say so would have been fine waiting for the other guy wont go back to greece for anything to do with my phone from now on the ability to say dont know is more important than the ability to say yes,"I came to best buy to get my screen protector replaced . I was told to wait for a gentleman at Samsung there who was really good at the Zagg Glass fusion ones . As I was waiting for him to finish up with the customer ahead of me, another gentleman walked up from a different area and called over two gentlemen from Geek squad came over to the cell phone area and took me over to Geeksquad to do it . The first one they screwed up . The store only had 2 in stock . The second one at first glance I thought was fine but it was sideways too much leaving the bottom corner of my screen exposed into the area where I type on my keyboard . It immediately began falling off as soon as I left . We ended up driving to Henrietta instead to get a new one redone there since they had them in stock and they did it amazing in the first application . The person who helped me there should be in charge of teaching everyone how to do them because it is the best screen protector application I have ever had on any device ever . It was nice that the geek squad guys wanted to help, but if they're not confident in their ability to do it they need to say so . I would have been fine waiting for the other guy . I won't go back to Greece for anything to do with my phone from now on . The ability to say I don't know is more important than the ability to say yes.",0.3021284271284271,0.4791847041847041,also remember the two gentlemen from geeksquad tried to tell what seemed like manager that they werent confident in their ability to do the screen protectors or werent fully aware of how but the manager made them do it anyways at my expense it was unfortunate usually have good experiences here came to best buy to get my screen protector replaced was told to wait for gentleman at samsung there who was really good at the zagg glass fusion ones as was waiting for him to finish up with the customer ahead of me another gentleman walked up from different area and called over two gentlemen from geek squad came over to the cell phone area and took me over to geeksquad to do it the first one they screwed up the store only had in stock the second one at first glance thought was fine but it was sideways too much leaving the bottom corner of my screen exposed into the area where type on my keyboard it immediately began falling off as soon as left we ended up driving to henrietta instead to get new one redone there since they had them in stock and they did it amazing in the first application the person who helped me there should be in charge of teaching everyone how to do them because it is the best screen protector application have ever had on any device ever it was nice that the geek squad guys wanted to help but if theyre not confident in their ability to do it they need to say so would have been fine waiting for the other guy wont go back to greece for anything to do with my phone from now on the ability to say dont know is more important than the ability to say yes,"I also remember the two gentlemen from Geeksquad tried to tell what seemed like a manager that they weren't confident in their ability to do the screen protectors or weren't fully aware of how, but the manager made them do it anyways at my expense . It was unfortunate . I usually have good experiences here . I came to best buy to get my screen protector replaced . I was told to wait for a gentleman at Samsung there who was really good at the Zagg Glass fusion ones . As I was waiting for him to finish up with the customer ahead of me, another gentleman walked up from a different area and called over two gentlemen from Geek squad came over to the cell phone area and took me over to Geeksquad to do it . The first one they screwed up . The store only had 2 in stock . The second one at first glance I thought was fine but it was sideways too much leaving the bottom corner of my screen exposed into the area where I type on my keyboard . It immediately began falling off as soon as I left . We ended up driving to Henrietta instead to get a new one redone there since they had them in stock and they did it amazing in the first application . The person who helped me there should be in charge of teaching everyone how to do them because it is the best screen protector application I have ever had on any device ever . It was nice that the geek squad guys wanted to help, but if they're not confident in their ability to do it they need to say so . I would have been fine waiting for the other guy . I won't go back to Greece for anything to do with my phone from now on . The ability to say I don't know is more important than the ability to say yes.",0.2709498834498834,0.4998543123543124
402,Precinct,Detractor,6892787,0,with two different computers at first was happy until got home to try the repair out both times they have not been repaired properly,"With two different computers, at first I was happy until I got home to try the repair out . Both times they have not been repaired properly.",0.2625,0.5083333333333333,im wondering why spent the money for service that doesnt really work out for me,I'm wondering why I spent the money for a service that doesn't really work out for me.,0.05,0.15
101,Precinct,Detractor,6891843,0,could not get into my email after had the hard drive changed at best by and went there for help am still having problems was told to get in touch with microsoft but they couldnt tell me how to do that,"I could not get into my email after I had the hard drive changed at Best By, and went there for help . I am still having problems . I was told to get in touch with micro-soft, but they couldn't tell me how to do that.",0.3541666666666666,0.4208333333333333,still have to change my email every time go in to my email and after three tries am locked out the first person went to told me to contact microsoft and walked away the second person came be and tried to help me his name was noah and seemed to have more knowledge than the first one,"I still have to change my email every time I go in to my email . and after three tries I am locked out . The first person I went to told me to contact microsoft and walked away . The second person came be, and tried to help me . His name was Noah, and seemed to have more knowledge than the first one.",0.18,0.3133333333333333
563,Precinct,Detractor,6891205,0,the agents are super helpful but they failed to test my soundbar it took weeks to get it supposedly repaired and it was still broken when picked it up so had to take again the next day now who knows when be able to pick up my soundbar again,The agents are super helpful but they failed to test my Soundbar . It took 5 weeks to get it supposedly repaired and it was still broken when i picked it up . So i had to take again the next day . Now who knows when i ’ ll be able to pick up my soundbar again.,-0.0133333333333333,0.3983333333333333,test the product in every way to see if it actually works test in all possible situations,Test the product in every way to see if it actually works .. test in all possible situations.,0.0,0.55
440,Precinct,Detractor,6891006,0,yes the screen was fixed the laptop came back however with busted key my daughter broke one previously but now two keys are non functioning,"Yes, the screen was fixed . The laptop came back, however with a busted key . My daughter broke one previously, but now two keys are non functioning.",-0.0166666666666666,0.3416666666666667,overall it went ok the appointment to make an appointment was little stupid but understand that everyone has to be seen to in an orderly manner so no big deal,"Overall, it went ok . The appointment to make an appointment was a little stupid, but I understand that everyone has to be seen to in an orderly manner, so no big deal.",-0.0974999999999999,0.42
515,Precinct,Detractor,6890983,0,they lost my power cord and had to hunt to find me another one,They lost my power cord and had to hunt to find me another one.,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
244,Precinct,Detractor,6889965,0,they even try to troubleshoot my power cord or battery before calling me and telling me that they would not work on my computer because it power on the power cord or battery is one of the most basic troubleshooting issues,They didn ’ t even try to troubleshoot my power cord or battery before calling me and telling me that they would not work on my computer because it wouldn ’ t power on . The power cord or battery is one of the most basic troubleshooting issues.,0.25,0.3125,the agent told me they work on my computer because it would not power on and troubleshoot the cord provided because he have one for that computer but when went through several people to get to manager the the manager quickly found cable to troubleshoot it was also told to come get the computer by the first agent and not informed that sending the computer off for further evaluation was even an option until spoke with manager and wanted to know why they would refuse to do the most basic troubleshooting problem,The agent told me they couldn ’ t work on my computer because it would not power on and wouldn ’ t troubleshoot the cord I provided because he didn ’ t have one for that computer but when I went through several people to get to a manager the . The manager quickly found a cable to troubleshoot it . I was also told to come get the computer by the first agent and not informed that sending the computer off for further evaluation was even an option until I spoke with a manager and wanted to know why they would refuse to do the most basic troubleshooting problem.,0.1805555555555555,0.3263888888888889
576,Precinct,Detractor,6889958,0,it was all very good and courteous however the info received was wrong was told that to get my apple watch initiated would need new iphone as mine was too old this would set me back when came back home just updated my ios and then the watch synced perfectly well am lay person your technicians should know better than me but and perhaps research this the way they should have lot of people with old iphones will buy new apple watches please mislead them into making expensive purchases they need to,"It was all very good and courteous . However, the info I received was wrong . I was told that to get my Apple Watch initiated, I would need a new iPhone as mine (6s) was too old . This would set me back $400-500 . When I came back home, I just updated my iOS and then the watch synced perfectly well . I am a lay person - your technicians should know better than me - but didn ’ t and perhaps didn ’ t research this the way they should have . A lot of people with old iPhones will buy new Apple Watches . Please don ’ t mislead them into making expensive purchases they don ’ t need to",0.2068939393939393,0.5157575757575757,the manager lady and few others seemed to be in the habit of saying you are not part of total this will be as matter of fact am total tech customer so why start negatively check if someone is total tech customer on your computer or ask people make assumptions,"The manager lady and few others seemed to be in the habit of saying “ If you are not part of Total Tech ” this will be $x . As a matter of fact, I am a Total Tech customer . So why start negatively . Check if someone is a Total Tech customer on your computer or ask people . Don ’ t make assumptions.",-0.1,0.55
378,Precinct,Detractor,6888904,0,they didnt solve my problem of the auto restart of my comp plus they instaled new hard drive that didnt really need,"They didn't solve my problem of the auto restart of my comp . Plus, they instaled a new hard drive that I didn't really need.",0.0148989898989898,0.3987373737373736,my problem was not corrected at the time of my appointment had to call dell spoke to their tech and he solved the problem by taking over my machine and within minuets had the problen corrected it had nothing to do with my hard drive,"My problem was not corrected at the time of my appointment . I had to call Dell, spoke to their tech and he solved the problem, by taking over my machine, and within 20 minuets had the problen corrected . It had nothing to do with my hard drive.",-0.2916666666666667,0.5416666666666666
561,Precinct,Detractor,6888562,0,they forgot to put my sim card back in,They forgot to put my SIM card back in,0.0,0.0,they forgot to put my sim card back in so had to drive an additional hour to get it back,"They forgot to put my SIM card back in, so I had to drive an additional hour to get it back",0.0,0.0
327,Precinct,Detractor,6888226,0,brought my desktop in on because it would not boot from the ssd drive was promised it back days later on gek squad called on to say it would be ready the following week late the next week on got another call telling me it would be ready in another week that would be weeks with geek squad said never mind need it now and will pick it up the next day and will fix it myself then got call the morning of telling me they couldnt fix it because it would not boot from the ssd drive exactly thats why brought it in picked it up and had it running by the end of the day absolutely ridiculous want my yearly service membership refunded,"Brought my desktop in on 4/13, because it would not boot from the SSD drive . I was promised it back 2 days later on 4/15 . Gek Squad called on 4/15 to say it would be ready the following week . Late the next week, on 4/21, I got another call telling me it would be ready in another week (that would be 2 weeks with Geek Squad). I said never mind, I need it NOW and will pick it up the next day 4/22 and will fix it myself . I then got a 3rd call the morning of 4/22 telling me they couldn't fix it ""because it would not boot from the SSD drive""! Exactly! That's why I brought it in! I picked it up and had it running by the end of the day 4/22 . Absolutely ridiculous . I want my yearly service membership refunded!",0.0016666666666666,0.295,never again,Never again,0.0,0.0
559,Precinct,Detractor,6887109,0,choose this response as instead of because the person seem like they wanted to help but they advise that they fixed the issue but once got home computer still did not work was reassured that the wifi will work when got home but still had the same problem the computer has am issue that will not allow me to even search for wifi modem my wife uses the computer for work and now we dont have computer for my wife to work we have kids and have little time to make appointments and now have no time till my next days off to try to get the computer fixed,Choose this response as a 1 instead of 0 because the person seem like they wanted to help . But they advise that they fixed the issue but once I got home computer still did not work . Was reassured that the wifi will work when I got home but still had the same problem . The computer has am issue that will not allow me to even search for a wifi modem . My wife uses the computer for work and now we don't have a computer for my wife to work . We have 2 kids and have little time to make appointments and now I have no time till my next days off to try to get the computer fixed.,0.0025,0.205,will never use geek squad again,I will never use Geek Squad again.,0.0,0.0
108,Precinct,Detractor,6887064,0,laptop we sent in for repairs came back with more issues than we sent it out for laptop broken screen came back only able to work plugged in laptop backlight issue came back with broken screen,Laptop we sent in for repairs came back with more issues than we sent it out for . 1 Laptop broken screen came back only able to work plugged in 2 Laptop backlight issue came back with a broken screen,0.0249999999999999,0.365625,xyxyxz,xyxyxz,0.0,0.0
1534,Precinct,Detractor,6886363,0,cause geek squad was really gonna keep my phone when the store closed even though the repair was completed ended up have them replace to screen to the old screen so could leave with my phone before the store closed,Cause geek squad was really gonna keep my phone when the store closed even though the repair was completed .. i ended up have them replace to screen to the old screen so i could leave with my phone before the store closed,0.025,0.15,xyxyxz,xyxyxz,0.0,0.0
579,Autotech,Detractor,6885332,0,when was buying the products was told by the sale associate that my new boss radio was getting installed by the dash board up towards the window when picked up the vehicle the radio was installed where all the old radio buttons used to be at when was told it wasnt thats the first thing im unhappy about the second thing im unhappy about is when was speaking to sales associate avery believe his name was told him wanted to replace my oem subwoofer with subwoofer that is the same size this subwoofer that have now is huge specifically stated how didnt want big subwoofer and when picked up my car have this huge subwoofer when didnt want something that huge im very frustrated because spent over and purchased the total tech membership and everything that wanted installed wasnt installed the way was told it would the techs did their job like they are suppose to but feel very uneasy when it comes to the sales associates because feel like they just sold me all this stuff just so that they can get there numbers up or meet there numbers,"when i was buying the products i was told by the sale associate that my new boss radio was getting installed by the dash board up towards the window . When I picked up the vehicle the radio was installed where all the old radio buttons used to be at when I was told it wasn't . That's the first thing I'm unhappy about . The second thing I'm unhappy about is when I was speaking to sales associate Avery I believe his name was . I told him I wanted to replace my oem subwoofer with a subwoofer that is the same size this subwoofer that I have now is HUGE!!!! I specifically stated how I didn't want a big subwoofer and when I picked up my car I have this HUGE subwoofer when I didn't want something that huge . I'm very frustrated because I spent over $1,800 and purchased the total tech membership and everything that I wanted installed wasn't installed the way I was told it would . The techs did their job like they are suppose to but I feel very uneasy when it comes to the sales associates because, I feel like they just sold me all this stuff just so that they can get there numbers up or meet there numbers.",-0.0215757575757575,0.4748585858585858,please have your sales associates actually know what they are talking about before they sell bunch of stuff to customers would like it if someone can reach out to me to get this resolved my name is carlton smith,"Please have your sales associates actually know what they are talking about before they sell a bunch of stuff to customers, I would like it if someone can reach out to me to get this resolved my name is carlton smith (856) -994-3976",0.0,0.1
592,Precinct,Detractor,6885161,0,had to come back the next day to pick up my watch they were busy and felt bit rushed,I had to come back the next day to pick up my watch . They were busy and I felt a bit rushed.,0.0333333333333333,0.0999999999999999,xyxyxz,xyxyxz,0.0,0.0
1149,Precinct,Detractor,6885053,0,geek squad protection didnt apply even though have total tech,GEEK squad protection didn't apply even though I have total tech.,0.0,0.75,no comment,No comment,0.0,0.0
1402,Precinct,Detractor,6883934,0,they were hesitant to help me as walkin client saying they could only help with an appointment hrs later even though one tech was there unoccupied but on break had to insist only needed minutes before one tech helped and as was being helped another tech walks out from the backroominteresting they only had one unavailable,"They were hesitant to help me as a ""walk-in client ."" Saying they could only help with an appointment 3 hrs later, even though one tech was there unoccupied, but ""on break ."" Had to insist I only needed 5 minutes before one tech helped . And as I was being helped, another tech walks out from the backroom...interesting they only had one ""unavailable.""",0.0,0.75,xyxyxz,xyxyxz,0.0,0.0
1781,Precinct,Detractor,6883835,0,geek squad sold me replacement computer that was supposed to be replacement for one turned in that they could not fix requested gaming replacement computer that matched the performance of replaced computer they sold me computer with hard drive that was too small to load my games returning new computer for full refund,Geek Squad sold me replacement computer that was supposed to be a replacement for one I turned in that they could not fix . Requested a gaming replacement computer that matched the performance of replaced computer . They sold me a computer with hard drive that was too small to load my games . returning new computer for full refund!,-0.0138257575757576,0.4865530303030303,please have geek squad trained to sell computer that match the one that is being replace be for sales,Please have Geek Squad trained to sell computer that match the one that is being replace be for sales!,0.0,0.0
1512,Precinct,Detractor,6883802,0,they removed my wireless mouse connected in the usb port didnt put it back in had to return to the store to get it you can call the local store anymoreyou get damn call center that cant answer phone calls timely this is my time using the geek squad the time they erased my hard drive without double checking it was backed up lost pictures of my deceased husbandim done,They removed my wireless mouse connected in the USB port & didn't put it back in . I had to return to the store to get it . You can call the local store anymore .. you get a damn call center that can't answer phone calls timely!!!!! This is my 2nd time using the Geek Squad . The 1st time they erased my hard drive without double checking it was backed up!!!!! I lost pictures of my deceased husband .. I'm done!!!,-0.0783333333333333,0.1283333333333333,allow local stores to receive phone calls retrain your staff to put computer back together including wireless mouse connector,Allow local stores to receive phone calls . Retrain your staff to put computer back together including wireless mouse connector.,0.0,0.0
512,Precinct,Detractor,6882739,0,someone should get some training arrived at store per apples setup instructions and those of best buy was checked in and prepaid for service of my phone was made aware tuesday the part arrived and to bring in the phone for service arrived at the store and was checked in and turned it over for repair about minutes later was informed it was not the correct battery and they had already opened the device and removed the one in the phone and could not return it to me this though unfortunately is the reality of the situation as they did not verify that they had the correct part before starting did however pick the device up the next night when called this left me without the capacity to perform my job the next day the loss of days work was the penalty for following instructions this is real opportunity for process training somewhere,"Someone should get some training Arrived at store per Apples setup instructions and those of Best Buy . Was checked in and prepaid for service of my phone . Was made aware Tuesday the part arrived and to bring in the phone for service . I arrived at the store and was checked in and turned it over for repair, about 20 minutes later I was informed it was not the correct battery and they had already opened the device and removed the one in the phone and could not return it to me . This though unfortunately is the reality of the situation as they did not verify that they had the correct part before starting . I did however pick the device up the next night when called . This left me without the capacity to perform my job the next day . The loss of a days work was the penalty for following instructions . This is a real opportunity for process training somewhere.",0.095,0.205,again arrived at store per apples setup instructions and those of best buy was checked in and prepaid for service of my phone was made aware tuesday the part arrived and to bring in the phone for service arrived at the store and was checked in and turned it over for repair about minutes later was informed it was not the correct battery and they had already opened the device and removed the one in the phone and could not return it to me this though unfortunately is the reality of the situation as they did not verify that they had the correct part before starting did however pick the device up the next night when called this left me without the capacity to perform my job the next day the loss of days work was the penalty for following instructions this is real opportunity for process training somewhere,"again Arrived at store per Apples setup instructions and those of Best Buy . Was checked in and prepaid for service of my phone . Was made aware Tuesday the part arrived and to bring in the phone for service . I arrived at the store and was checked in and turned it over for repair, about 20 minutes later I was informed it was not the correct battery and they had already opened the device and removed the one in the phone and could not return it to me . This though unfortunately is the reality of the situation as they did not verify that they had the correct part before starting . I did however pick the device up the next night when called . This left me without the capacity to perform my job the next day . The loss of a days work was the penalty for following instructions . This is a real opportunity for process training somewhere.",0.095,0.205
228,Precinct,Detractor,6882069,0,the first time with geek squad after purchased computer they were great the next calls made to them kept getting cut off am total tech member so now have to make hour drive to best buy with my computer to fix the issue after no one returned my calls that were ended,"The first time with Geek squad, after I purchased a $1500.00 computer they were great . The next 5 calls I made to them I kept getting cut off . I am a total tech member . So now I have to make a 1 hour drive to Best Buy with my computer to fix the issue . After no one returned my calls that were ended!!!!",0.41,0.4266666666666666,xyxyxz,xyxyxz,0.0,0.0
198,Precinct,Detractor,6880907,0,they replaced my hard drive very well but did not retain and load my printer drivers had to wait for almost an hour to pick up my repaired computer could not schedule spot because they had my computer,"they replaced my hard drive very well; but, did not retain and load my printer drivers! Had to wait for almost an hour to pick up my repaired computer (could not schedule a spot because they had my computer!!!).",-0.0458333333333333,0.4208333333333333,they preserved my personal data during the hard drive exchange but did not transfer many of the peripheral programs eg office printer drivers others,"They preserved my personal data during the hard drive exchange; but, did not transfer many of the peripheral programs (e.g . Office, printer drivers, others?).",0.0694444444444444,0.4472222222222222
4,Precinct,Detractor,6880824,0,the screen protector had them install misaligned so that it inhibits the main home screen button notice it until got home rather annoying but get over it,"The screen protector I had them install misaligned so that it inhibits the main Home Screen button . Didn ’ t notice it until I got home . Rather annoying, but I ’ ll get over it.",-0.3166666666666667,0.6166666666666667,just bugs me that they get the screen protector installed correctly anyone can tell that it is not installed correctly wish would have taken the time to inspect it at the store and request they redo it,Just bugs me that they didn ’ t get the screen protector installed correctly . Anyone can tell that it is not installed correctly . I wish I would have taken the time to inspect it at the store and request they redo it.,0.0,0.0
550,Precinct,Detractor,6879904,0,poor service was text to pick up my computer which had to schedule for pick up only to find out that the computer was not repaired and they wanted to send out to factory was told if purchased total tech would cover my cost this was lie and another set back,"Poor service, I was text to pick up my computer, which I had to schedule for pick up . Only to find out that the computer was not repaired and they wanted to send out to factory . I was told if I purchased total tech, it ’ s would cover my cost . This was a lie and another set back.",-0.1,0.5875,fraud out for total tech for computer that purchased from your store years ago that still broken,"Fraud, I ’ m out $200.00 for total tech, for a computer that I purchased from your store 4 years ago . That still broken",-0.2,0.575
